DateTime,Daily_total_power,Daily_mean_power,Daily_peak_power,Daily_min_power,Daily_std_power,Global_reactive_power_sum,Global_reactive_power_mean,Voltage_mean,Voltage_std,Global_intensity_mean,Global_intensity_max,Sub_metering_1_sum,Sub_metering_2_sum,Sub_metering_3_sum,Peak_hour_power,Nighttime_usage,Morning_usage,Afternoon_usage,DayOfWeek,IsWeekend,Month,Season,DayOfYear,High_Consumption
2007-12-09,37.90973333333333,1.5795722222222222,8.054,0.214,1.6615223125369991,200.936,0.1395388888888889,239.9150763888889,3.5048049606346727,6.701527777777779,34.0,4176.0,2428.0,8728.0,14.066066666666668,3.181833333333333,5.2487,15.413133333333333,6,1,12,Χειμώνας,343,1
2007-12-10,29.312566666666665,1.2213569444444443,7.312,0.214,1.1361114913291113,125.012,0.08681388888888888,241.90383333333335,3.517132874276497,5.174583333333333,30.4,1102.0,278.0,8281.0,11.101966666666668,3.529733333333333,10.395999999999999,4.284866666666667,0,0,12,Χειμώνας,344,1
2007-12-11,38.4184,1.6007666666666664,6.56,0.214,1.171562169212879,133.698,0.09284583333333334,241.4602361111111,3.5522559970146452,6.7122222222222225,28.4,1050.0,3817.0,12740.0,10.6586,4.908766666666667,9.107833333333334,13.7432,1,0,12,Χειμώνας,345,1
2007-12-12,26.467699999999997,1.1028208333333334,5.256,0.208,0.9421213453942825,116.886,0.08117083333333333,242.47632638888888,2.992093387561091,4.591111111111111,22.4,1152.0,254.0,7759.0,9.3233,2.863633333333333,8.513633333333333,5.767133333333334,2,0,12,Χειμώνας,346,1
2007-12-13,30.79576666666667,1.2831569444444446,6.1,0.216,1.1513976630808274,111.49,0.07742361111111111,241.82734027777778,2.799077197441505,5.419583333333334,25.8,1103.0,1448.0,8911.0,11.446666666666665,3.8371,9.738866666666667,5.773133333333333,3,0,12,Χειμώνας,347,1
2007-12-14,32.913466666666665,1.3713944444444444,9.224,0.224,1.2107796189167233,179.55,0.1246875,241.9859236111111,3.3948784313000733,5.757777777777778,39.8,980.0,3849.0,12941.0,5.075066666666667,3.8350333333333335,9.510966666666667,14.4924,4,0,12,Χειμώνας,348,1
2007-12-15,45.6146,1.9006083333333335,8.784,0.224,1.447355416114488,157.626,0.1094625,241.28064583333332,3.989258588476837,7.98,38.4,1706.0,3687.0,14313.0,13.2878,6.430866666666666,12.134766666666668,13.761166666666666,5,1,12,Χειμώνας,349,1
2007-12-16,46.036966666666665,1.9182069444444443,7.908,0.216,1.3347648053892256,126.938,0.08815138888888889,242.6849861111111,3.6125302934950136,7.992222222222222,34.0,3410.0,2281.0,12929.0,11.589233333333334,8.2667,9.761166666666666,16.419866666666667,6,1,12,Χειμώνας,350,1
2007-12-17,29.9737,1.2489041666666667,6.796,0.208,1.2526821178484773,105.194,0.07305138888888889,242.62572916666664,3.5591701520456205,5.189722222222222,28.8,1636.0,243.0,10567.0,12.4543,3.062,10.2044,4.253,0,0,12,Χειμώνας,351,1
2007-12-18,43.7199,1.8216625,7.226,0.212,1.432960596895475,144.08,0.10005555555555556,242.93998611111112,4.066621807526577,7.602083333333334,31.0,1123.0,5810.0,11093.0,11.623866666666666,5.4978,11.009766666666668,15.588466666666667,1,0,12,Χειμώνας,352,1
2007-12-19,36.60086666666667,1.5250361111111113,5.892,0.214,1.1690651962249492,109.336,0.07592777777777777,242.70109722222224,4.014108307988406,6.334444444444444,25.2,1233.0,2658.0,11679.0,11.527666666666667,5.110133333333334,10.556466666666667,9.4066,2,0,12,Χειμώνας,353,1
2007-12-20,32.49596666666667,1.353998611111111,5.552,0.206,0.9612903058481324,119.434,0.08294027777777778,243.16793750000002,3.2902730669385423,5.613333333333333,23.8,1859.0,276.0,13592.0,9.328666666666667,3.4023,8.369166666666667,11.395833333333334,3,0,12,Χειμώνας,354,1
2007-12-21,33.04293333333333,1.3767888888888888,6.486,0.22,1.027067027761624,106.47,0.0739375,242.88163194444445,3.7993315553526017,5.713749999999999,27.0,1191.0,200.0,12251.0,10.253133333333333,3.197666666666667,10.831733333333334,8.7604,4,0,12,Χειμώνας,355,1
2007-12-22,43.52106666666667,1.8133777777777778,8.526,0.22,1.5262298474500224,141.314,0.09813472222222222,242.14553472222224,4.293312542072995,7.593472222222222,36.8,3819.0,4550.0,12673.0,13.174466666666666,8.774033333333334,8.902800000000001,12.669766666666668,5,1,12,Χειμώνας,356,1
2007-12-23,40.1508,1.67295,9.686,0.228,1.4362257997545065,176.272,0.12241111111111111,242.5579375,3.8195312751931603,6.982777777777779,42.0,1971.0,3091.0,11962.0,15.143166666666668,8.2292,8.226666666666667,8.551766666666667,6,1,12,Χειμώνας,357,1
2007-12-24,37.6308,1.56795,6.382,0.224,1.2480006916972126,149.754,0.10399583333333333,242.6504236111111,3.7502644096356224,6.549722222222223,27.0,2985.0,2316.0,14350.0,6.418033333333333,5.5689,10.221166666666667,15.422699999999999,0,0,12,Χειμώνας,358,1
2007-12-25,44.91613333333333,1.8715055555555555,6.756,0.224,1.4607716410587386,151.812,0.105425,242.98086805555556,3.0468674733617616,7.790972222222222,28.4,4588.0,3368.0,9084.0,9.700933333333333,11.2401,8.533133333333334,15.441966666666668,1,0,12,Χειμώνας,359,1
2007-12-26,43.00466666666667,1.7918611111111113,6.394,0.23,1.1139651658393188,140.314,0.09744027777777778,242.39239583333332,3.3219888667540447,7.426111111111111,26.4,1109.0,2773.0,9480.0,4.213333333333334,9.369166666666667,11.8366,17.58556666666667,2,0,12,Χειμώνας,360,1
2007-12-27,42.2033,1.7584708333333332,7.924,0.244,1.4328214468880152,190.582,0.1323486111111111,242.1116111111111,4.055657932606189,7.395833333333333,34.4,4122.0,1490.0,7960.0,14.3859,7.712433333333333,7.7519,12.353066666666667,3,0,12,Χειμώνας,361,1
2007-12-28,51.8842,2.1618416666666667,9.59,0.238,1.9121963918309237,206.8,0.1436111111111111,242.28447916666667,3.386508695721218,9.030555555555555,41.2,1980.0,8554.0,15823.0,12.439066666666667,9.478033333333334,7.476733333333333,22.490366666666667,4,0,12,Χειμώνας,362,1
2007-12-29,54.982600000000005,2.290941666666667,6.608,0.226,1.2346350064276466,199.892,0.13881388888888888,240.55066666666667,3.4558873797701226,9.56,27.8,4836.0,2434.0,14906.0,14.1837,17.2905,11.257966666666666,12.250433333333332,5,1,12,Χειμώνας,363,1
2007-12-30,42.6486,1.777025,7.364,0.22,1.5248045439400724,178.436,0.12391388888888889,242.0991736111111,4.106273773895595,7.465694444444445,31.2,3595.0,3597.0,13485.0,13.838600000000001,6.688866666666667,5.890833333333333,16.2303,6,1,12,Χειμώνας,364,1
2007-12-31,36.942366666666665,1.5392652777777778,6.158,0.226,1.1981950320049126,145.536,0.10106666666666667,241.09479166666668,3.352090397499633,6.455,26.8,0.0,3457.0,14071.0,9.971233333333334,5.057366666666667,8.229166666666666,13.6846,0,0,12,Χειμώνας,365,1
2008-01-01,45.99563333333333,1.916484722222222,5.686,0.226,1.0256950665122688,142.508,0.09896388888888889,241.0366736111111,2.5387404972618577,7.978611111111111,24.2,2461.0,2739.0,12355.0,11.465433333333333,15.054566666666666,8.686200000000001,10.789433333333333,1,0,1,Χειμώνας,1,1
2008-01-02,27.401766666666667,1.1417402777777779,5.6,0.278,0.7969808957577595,111.666,0.07754583333333333,242.41745138888888,3.0937982245457,4.770416666666667,23.6,0.0,3094.0,8987.0,5.647,7.0719,9.557766666666668,5.1251,2,0,1,Χειμώνας,2,1
2008-01-03,25.168466666666667,1.048686111111111,5.662,0.234,0.9064998682866805,121.182,0.08415416666666667,243.0774583333333,3.7343799026706,4.401666666666666,24.2,1130.0,846.0,6671.0,8.4284,3.9453,6.810966666666667,5.9838000000000005,3,0,1,Χειμώνας,3,0
2008-01-04,38.19753333333333,1.5915638888888888,6.324,0.228,1.241769870020967,136.706,0.09493472222222221,241.27338194444442,3.935605207083819,6.715138888888888,26.6,1241.0,5326.0,11752.0,8.5286,4.708200000000001,12.132766666666667,12.827966666666667,4,0,1,Χειμώνας,4,1
2008-01-05,36.38746666666667,1.5161444444444445,5.326,0.226,1.1007957529685906,129.464,0.08990555555555556,238.82294444444443,3.907908155774052,6.446805555555556,22.8,2113.0,286.0,14591.0,11.352633333333333,5.8270333333333335,7.035966666666667,12.171833333333332,5,1,1,Χειμώνας,5,1
2008-01-06,30.419733333333333,1.2674888888888889,6.376,0.22,1.1637985109821014,116.958,0.08122083333333333,239.40729166666668,3.8924135543795133,5.390138888888889,28.0,1966.0,2445.0,7824.0,11.579266666666665,4.663433333333333,4.5734,9.603633333333333,6,1,1,Χειμώνας,6,1
2008-01-07,28.26356666666667,1.177648611111111,5.864,0.212,1.0421718656231005,116.172,0.080675,240.74393750000002,2.710673876758198,4.915277777777778,24.8,1288.0,282.0,10294.0,8.6232,5.529266666666667,10.888933333333334,3.222166666666667,0,0,1,Χειμώνας,7,1
2008-01-08,34.05916666666666,1.4191319444444443,7.296,0.212,1.3968170446060009,127.452,0.08850833333333333,240.82180555555558,3.2023307514255834,5.99,31.8,2197.0,3511.0,9793.0,9.479800000000001,4.624366666666666,6.823300000000001,13.1317,1,0,1,Χειμώνας,8,1
2008-01-09,29.807333333333336,1.2419722222222223,7.54,0.214,1.0617243919331942,125.336,0.08703888888888889,241.2586388888889,3.109005048579581,5.231944444444444,32.0,1162.0,284.0,8963.0,10.1739,4.7352333333333325,10.247366666666666,4.650833333333334,2,0,1,Χειμώνας,9,1
2008-01-10,31.567933333333333,1.3153305555555557,5.124,0.224,0.9554893432674565,120.504,0.08368333333333333,240.80713888888891,3.6568956645596313,5.5945833333333335,21.8,1307.0,285.0,9992.0,9.8296,4.713166666666667,10.327433333333333,6.697733333333333,3,0,1,Χειμώνας,10,1
2008-01-11,28.4303,1.1845958333333333,4.692,0.222,0.8340414649382101,95.484,0.06630833333333333,240.41004861111108,2.9927630682869197,4.963472222222222,19.8,1261.0,290.0,7997.0,6.0582,7.433833333333334,8.541933333333333,6.396333333333333,4,0,1,Χειμώνας,11,1
2008-01-12,47.8568,1.9940333333333333,8.282,0.388,1.6455349855722257,162.724,0.11300277777777777,239.96018055555552,3.9595271364878446,8.523888888888889,36.4,5594.0,2621.0,11116.0,15.514366666666666,11.615933333333334,10.932566666666666,9.793933333333333,5,1,1,Χειμώνας,12,1
2008-01-13,48.10183333333334,2.0042430555555555,6.922,0.218,1.4188083223416408,144.786,0.10054583333333333,239.74702777777776,3.389550192359558,8.456805555555555,29.2,6505.0,341.0,9379.0,13.126900000000001,18.268866666666668,7.598233333333334,9.107833333333334,6,1,1,Χειμώνας,13,1
2008-01-14,33.748866666666665,1.4062027777777777,8.362,0.22,1.4944127279707966,120.11,0.08340972222222222,240.29900694444444,4.041089433327582,6.014583333333333,36.6,5918.0,339.0,9738.0,14.013866666666667,4.1842999999999995,10.186,5.3647,0,0,1,Χειμώνας,14,1
2008-01-15,44.781866666666666,1.865911111111111,8.666,0.33,1.3605188675779532,113.144,0.07857222222222222,240.7094861111111,3.39940494933087,7.891249999999999,36.8,782.0,6883.0,14512.0,8.4909,6.452233333333334,11.521966666666666,18.31676666666667,1,0,1,Χειμώνας,15,1
2008-01-16,35.59753333333333,1.4832305555555554,5.312,0.32,1.0402914100523657,128.93,0.08953472222222222,240.42214583333333,3.7946177886815597,6.319583333333334,22.2,1162.0,3430.0,9391.0,8.993466666666666,5.2876666666666665,10.677166666666666,10.639233333333333,2,0,1,Χειμώνας,16,1
2008-01-17,26.2047,1.0918625,6.0,0.312,0.8802324984952706,116.718,0.08105416666666666,241.62799305555555,3.458032425482015,4.6450000000000005,25.6,1007.0,350.0,8657.0,7.318700000000001,3.7703333333333333,10.295766666666667,4.8199000000000005,3,0,1,Χειμώνας,17,1
2008-01-18,36.449799999999996,1.5187416666666667,5.55,0.23,0.9875956384929296,119.29,0.08284027777777778,239.93293055555554,3.1701237179506263,6.432222222222222,23.6,1034.0,846.0,14983.0,9.7631,6.271199999999999,11.600233333333334,8.815266666666666,4,0,1,Χειμώνας,18,1
2008-01-19,33.0051,1.3752125,6.33,0.216,1.3170566883562718,134.982,0.0937375,239.60592361111114,3.1998499108736294,5.828888888888889,27.0,2521.0,6054.0,8015.0,9.407666666666668,3.5777,8.362333333333334,11.657399999999999,5,1,1,Χειμώνας,19,1
2008-01-20,29.00613333333333,1.208588888888889,5.106,0.23,1.0117522833434798,138.614,0.09625972222222222,239.94454166666668,2.9721819944028414,5.148888888888889,22.0,1775.0,380.0,4940.0,10.186366666666666,4.8794666666666675,4.574700000000001,9.3656,6,1,1,Χειμώνας,20,1
2008-01-21,30.9833,1.2909708333333334,5.36,0.324,0.9251461499307869,122.4,0.085,239.56475,3.0387108324550822,5.519027777777778,22.8,0.0,376.0,10447.0,9.743133333333333,5.032766666666666,10.172266666666667,6.0351333333333335,0,0,1,Χειμώνας,21,1
2008-01-22,38.7503,1.6145958333333335,8.12,0.316,1.6656338176313268,143.462,0.09962638888888888,240.09477777777778,3.79340242603801,6.92875,34.8,4670.0,7640.0,7552.0,10.466566666666667,5.124233333333334,7.3045,15.854999999999999,1,0,1,Χειμώνας,22,1
2008-01-23,31.3718,1.3071583333333334,5.306,0.22,0.858237476632219,107.984,0.07498888888888888,240.90704861111112,2.701325924217799,5.520277777777777,22.4,1116.0,387.0,13359.0,8.024333333333333,3.3248333333333333,10.75,9.272633333333333,2,0,1,Χειμώνας,23,1
2008-01-24,27.417033333333332,1.142376388888889,5.54,0.216,1.042543209983106,104.306,0.07243472222222222,240.77922916666668,3.547430438113694,4.887916666666667,24.0,1107.0,320.0,5935.0,10.915533333333334,5.087166666666667,8.647,2.767333333333333,3,0,1,Χειμώνας,24,1
2008-01-25,37.330933333333334,1.5554555555555558,5.522,0.32,0.9386705298212664,119.626,0.08307361111111111,240.70544444444445,2.6565603319833526,6.544027777777777,23.4,0.0,2421.0,11409.0,7.826533333333333,8.748833333333332,10.089233333333334,10.666333333333334,4,0,1,Χειμώνας,25,1
2008-01-26,47.2498,1.9687416666666666,9.666,0.322,1.6048560568161168,168.422,0.11695972222222221,239.76020833333334,3.782399378348512,8.366666666666667,42.6,4925.0,311.0,15606.0,17.584400000000002,9.3947,9.650966666666667,10.619733333333333,5,1,1,Χειμώνας,26,1
2008-01-27,39.6961,1.6540041666666667,10.162,0.226,1.427800727929554,140.758,0.09774861111111112,241.3036736111111,3.2276278105213647,6.984861111111112,44.2,3725.0,3818.0,7367.0,15.608233333333335,7.318766666666667,6.575166666666666,10.193933333333332,6,1,1,Χειμώνας,27,1
2008-01-28,38.46993333333333,1.6029138888888887,4.816,0.318,0.9503402987020989,107.836,0.07488611111111111,240.46677777777776,3.4229438468658504,6.769583333333334,20.2,1142.0,280.0,12792.0,8.427733333333332,9.333666666666666,13.044366666666667,7.6641666666666675,0,0,1,Χειμώνας,28,1
2008-01-29,44.6004,1.85835,7.962,0.328,1.3072518999608904,117.176,0.08137222222222222,240.62310416666668,2.8357395227671205,7.8422222222222215,34.0,1487.0,6199.0,11077.0,6.782466666666666,11.1471,9.378166666666667,17.292666666666666,1,0,1,Χειμώνας,29,1
2008-01-30,27.3441,1.1393375,6.134,0.314,0.8743749575257503,116.47,0.08088194444444444,241.61465277777776,2.7721592683869662,4.826388888888889,25.6,0.0,261.0,7261.0,5.220066666666667,9.683066666666667,9.946200000000001,2.4947666666666666,2,0,1,Χειμώνας,30,1
2008-01-31,32.56536666666667,1.3568902777777778,6.188,0.322,1.2242177853661789,137.576,0.09553888888888888,241.88574999999997,3.149781993845899,5.793333333333333,26.0,1165.0,267.0,9437.0,11.624333333333334,8.794933333333335,8.577,3.5690999999999997,3,0,1,Χειμώνας,31,1
2008-02-01,25.577533333333335,1.0657305555555556,6.56,0.214,0.8053657405142903,179.25,0.12447916666666667,240.36027083333332,2.3895315462835773,4.5176388888888885,28.0,336.0,280.0,7241.0,3.0184333333333333,7.930633333333334,7.281466666666666,7.3469999999999995,4,0,2,Χειμώνας,32,0
2008-02-02,49.0073,2.0419708333333335,8.716,0.222,1.7653674462092908,231.426,0.16071249999999998,240.2891736111111,4.121239053833659,8.65625,38.2,6286.0,2764.0,15206.0,17.360466666666664,10.605733333333335,8.2661,12.775,5,1,2,Χειμώνας,33,1
2008-02-03,34.7428,1.4476166666666668,5.5,0.216,1.2202303876838592,153.708,0.10674166666666667,240.34072222222224,3.7246526577720296,6.135694444444444,23.4,2319.0,4435.0,8452.0,10.749933333333333,8.5195,4.463966666666667,11.0094,6,1,2,Χειμώνας,34,1
2008-02-04,27.13563333333333,1.130651388888889,5.108,0.21,0.9944253822483505,104.034,0.07224583333333334,240.25520833333334,3.4787393515004106,4.777222222222222,21.6,1161.0,252.0,9531.0,8.4597,3.1874666666666664,10.836566666666666,4.6518999999999995,0,0,2,Χειμώνας,35,1
2008-02-05,41.2076,1.7169833333333335,7.706,0.216,1.3628178916122295,152.786,0.10610138888888888,240.97691666666668,3.5556310017644566,7.2105555555555565,32.8,1098.0,7803.0,13717.0,11.7843,3.8342666666666667,10.495466666666665,15.093566666666668,1,0,2,Χειμώνας,36,1
2008-02-06,27.825666666666667,1.1594027777777778,5.764,0.202,1.1524785069995116,114.26,0.07934722222222222,238.41371527777778,5.967857466484977,4.9336111111111105,24.2,2114.0,356.0,8428.0,11.174366666666666,3.7292,10.083766666666666,2.8383333333333334,2,0,2,Χειμώνας,37,1
2008-02-07,25.305166666666665,1.0543819444444444,5.796,0.214,1.0026232645683109,108.706,0.07549027777777778,241.07054861111112,3.01736220587509,4.439305555555555,25.0,0.0,295.0,8089.0,8.6112,4.1852,9.600666666666665,2.9080999999999997,3,0,2,Χειμώνας,38,0
2008-02-08,32.5094,1.3545583333333333,5.364,0.222,0.9917995770529401,119.094,0.08270416666666666,240.43311805555555,3.050454243385202,5.747222222222222,23.0,940.0,1921.0,9563.0,5.804733333333333,7.4387,8.216966666666666,11.049000000000001,4,0,2,Χειμώνας,39,1
2008-02-09,35.03793333333333,1.4599138888888887,5.912,0.21,1.2216349396880923,144.528,0.10036666666666666,241.76450694444446,2.8045517269451348,6.09,25.0,2050.0,2838.0,10293.0,11.075133333333333,5.220866666666667,9.067733333333333,9.6742,5,1,2,Χειμώνας,40,1
2008-02-10,36.411899999999996,1.5171625,6.726,0.216,1.4497679443303761,151.736,0.10537222222222221,241.2752013888889,3.203502138236402,6.396805555555555,29.0,2562.0,2955.0,10128.0,14.6197,6.0877,5.002666666666667,10.701833333333333,6,1,2,Χειμώνας,41,1
2008-02-11,28.200266666666668,1.1750111111111112,5.864,0.216,1.1079080876416265,102.246,0.07100416666666666,241.69219444444445,3.2952652100273605,4.931805555555556,24.6,1018.0,297.0,8930.0,10.480866666666666,3.7375666666666665,11.0617,2.9201333333333332,0,0,2,Χειμώνας,42,1
2008-02-12,33.12996666666667,1.3804152777777778,5.736,0.216,1.042607951713203,130.946,0.09093472222222222,239.50915277777779,4.506344625163837,5.847083333333333,24.8,2009.0,1856.0,12138.0,5.391233333333333,3.4174333333333333,11.659966666666666,12.661333333333333,1,0,2,Χειμώνας,43,1
2008-02-13,31.674966666666666,1.319790277777778,5.484,0.22,1.124804812243222,128.478,0.08922083333333333,241.20309722222223,3.987487185667778,5.5801388888888885,23.6,2530.0,3615.0,7568.0,11.477066666666667,4.675566666666667,9.597766666666667,5.924566666666666,2,0,2,Χειμώνας,44,1
2008-02-14,26.7437,1.1143208333333334,5.564,0.21,0.9199745622125308,113.646,0.07892083333333333,240.76481944444447,2.9903318096022256,4.68375,23.6,1300.0,291.0,9299.0,6.869466666666667,4.282466666666666,11.450466666666667,4.1413,3,0,2,Χειμώνας,45,1
2008-02-15,33.42013333333333,1.3925055555555557,6.916,0.208,1.1340569690902444,107.952,0.07496666666666667,241.89060416666663,2.972690170211438,5.78125,29.4,1109.0,1723.0,13417.0,6.8758,5.7418,11.177666666666665,9.624866666666666,4,0,2,Χειμώνας,46,1
2008-02-16,39.1158,1.6298249999999999,4.92,0.242,1.2833756987282292,138.994,0.09652361111111112,241.08755555555555,3.6821964842959156,6.893888888888889,21.4,1076.0,2360.0,11599.0,14.041966666666667,7.509200000000001,7.051666666666667,10.512966666666667,5,1,2,Χειμώνας,47,1
2008-02-17,32.2228,1.3426166666666666,6.116,0.22,1.2164280421191913,120.07600000000001,0.08338611111111112,242.46983333333333,3.652603606514612,5.654444444444445,26.2,3182.0,2257.0,6049.0,10.975733333333332,5.404733333333334,6.372966666666667,9.469366666666668,6,1,2,Χειμώνας,48,1
2008-02-18,25.240066666666667,1.0516694444444445,5.916,0.218,0.9469565288784453,101.972,0.07081388888888888,242.06393055555554,2.8594768802230544,4.37625,25.0,0.0,251.0,10345.0,7.784666666666666,3.7253,9.499333333333334,4.230766666666667,0,0,2,Χειμώνας,49,0
2008-02-19,35.448600000000006,1.477025,5.718,0.234,1.191902682660788,137.568,0.09553333333333335,241.01013194444445,3.2435506410255153,6.219722222222222,24.2,1881.0,4711.0,11200.0,8.2666,3.745166666666667,13.739466666666667,9.697366666666666,1,0,2,Χειμώνας,50,1
2008-02-20,37.56316666666667,1.5651319444444445,8.136,0.224,1.4753954852966509,190.268,0.13213055555555556,241.66968749999998,3.652015289825518,6.608333333333333,34.6,3655.0,5516.0,7704.0,14.7545,6.4923,9.934833333333334,6.3815333333333335,2,0,2,Χειμώνας,51,1
2008-02-21,27.230833333333333,1.1346180555555554,5.246,0.214,0.9506588819809122,112.274,0.07796805555555555,240.7503888888889,3.2114141661650444,4.788472222222222,22.4,0.0,307.0,8523.0,9.033633333333334,4.3552,10.6281,3.2139,3,0,2,Χειμώνας,52,1
2008-02-22,28.876066666666667,1.2031694444444445,6.686,0.222,1.0942438562111476,121.688,0.08450555555555556,241.43576388888889,2.4597822126178173,5.055277777777778,28.6,1167.0,1985.0,10101.0,5.957833333333334,3.592633333333333,10.958333333333334,8.367266666666668,4,0,2,Χειμώνας,53,1
2008-02-23,30.607899999999997,1.2753291666666666,7.694,0.216,1.241223153142277,132.504,0.09201666666666666,239.66865277777777,3.333935915854973,5.41125,33.4,1684.0,2250.0,10074.0,11.570233333333332,5.5441,4.497733333333333,8.995833333333334,5,1,2,Χειμώνας,54,1
2008-02-24,21.050133333333335,0.8770888888888889,4.94,0.202,0.8059145835194145,107.332,0.07453611111111111,240.37779861111113,2.6687677195271085,3.638888888888889,20.6,754.0,332.0,11447.0,1.8396333333333332,8.792733333333333,8.737,1.6807666666666667,6,1,2,Χειμώνας,55,0
2008-02-25,8.408133333333334,0.35033888888888887,1.5,0.204,0.28685161484346905,91.72,0.06369444444444444,239.77600694444445,1.9754505718267827,1.4555555555555555,6.4,0.0,321.0,1856.0,1.0677333333333332,2.9061,1.7951666666666666,2.6391333333333336,0,0,2,Χειμώνας,56,0
2008-02-26,8.452,0.3521666666666667,1.454,0.202,0.29551831475763474,84.59,0.058743055555555555,239.5333263888889,2.21444565049206,1.4590277777777778,6.0,0.0,295.0,2013.0,1.0846666666666667,3.1162,1.5899333333333334,2.6612,1,0,2,Χειμώνας,57,0
2008-02-27,9.445333333333334,0.39355555555555555,1.52,0.204,0.3441823170603574,86.168,0.05983888888888889,239.5540208333333,2.3641485455950413,1.6341666666666665,6.4,0.0,326.0,2969.0,1.0429666666666666,4.173333333333334,2.2278000000000002,2.0012333333333334,2,0,2,Χειμώνας,58,0
2008-02-28,8.4864,0.35359999999999997,1.442,0.204,0.2916728602406692,83.248,0.05781111111111111,239.80427083333336,2.6693993195387953,1.4669444444444446,6.0,0.0,281.0,2028.0,2.109566666666667,2.1109666666666667,2.6087333333333333,1.6571333333333333,3,0,2,Χειμώνας,59,0
2008-02-29,22.222466666666666,0.9259361111111111,3.88,0.204,0.872153113618427,88.948,0.06176944444444444,238.03849305555556,2.980088920175763,3.872638888888889,16.6,0.0,3773.0,8062.0,2.2217,2.7110333333333334,7.6075,9.682233333333333,4,0,2,Χειμώνας,60,0
2008-03-01,19.031266666666667,0.7929694444444444,4.038,0.478,0.555190249467005,105.158,0.07302638888888889,239.4315138888889,2.0205565013645836,3.277638888888889,17.0,0.0,1287.0,2724.0,4.8873,6.3237000000000005,3.388833333333333,4.431433333333333,5,1,3,Άνοιξη,61,0
2008-03-02,19.370433333333335,0.8071013888888889,5.13,0.204,0.8780444857577424,144.71,0.10049305555555556,239.74624305555557,2.4641133222434792,3.425,21.8,0.0,5244.0,2565.0,3.430266666666667,3.0505,5.865733333333334,7.023933333333333,6,1,3,Άνοιξη,62,0
2008-03-03,17.342499999999998,0.7226041666666666,2.92,0.488,0.4450131670132352,114.334,0.07939861111111111,240.3519861111111,1.963460008457118,2.9775,12.0,0.0,2207.0,1755.0,3.028233333333333,5.421466666666666,3.421966666666667,5.470833333333333,0,0,3,Άνοιξη,63,0
2008-03-04,27.8165,1.1590208333333334,6.606,0.218,0.9755729363391769,108.958,0.07566527777777778,241.02641666666665,2.5020910657250974,4.867638888888889,28.0,1249.0,2443.0,9415.0,5.5739,5.7219999999999995,3.8466333333333336,12.673966666666667,1,0,3,Άνοιξη,64,1
2008-03-05,33.95346666666667,1.4147277777777778,8.336,0.21,1.6840880432386403,140.898,0.09784583333333333,241.06524305555556,3.0694322820923,5.970833333333333,35.8,1145.0,9797.0,5529.0,12.6552,8.151466666666668,2.6892666666666667,10.457533333333334,2,0,3,Άνοιξη,65,1
2008-03-06,41.72013333333334,1.7383388888888889,6.924,0.22,0.8827246225707763,106.184,0.07373888888888888,240.4292291666667,3.038020647403079,7.214583333333334,29.4,1082.0,372.0,6965.0,9.127,10.561133333333334,13.9757,8.0563,3,0,3,Άνοιξη,66,1
2008-03-07,31.049266666666664,1.2937194444444444,6.686,0.208,1.2295641127388766,129.392,0.08985555555555555,240.81606944444445,2.9567737043517845,5.441666666666666,28.8,1235.0,3471.0,9033.0,6.9055,6.477,11.229266666666666,6.4375,4,0,3,Άνοιξη,67,1
2008-03-08,37.477666666666664,1.5615694444444443,7.224,0.26,1.4651784022977556,237.08,0.1646388888888889,241.59095138888887,2.7995242567886707,6.588333333333334,30.8,6286.0,346.0,8435.0,13.172133333333333,7.6610000000000005,4.2502,12.394333333333332,5,1,3,Άνοιξη,68,1
2008-03-09,26.007633333333334,1.083651388888889,5.83,0.246,1.003280101009761,135.574,0.09414861111111111,240.74638194444444,2.92526480569064,4.591111111111111,24.6,2607.0,333.0,4155.0,9.231166666666667,7.235166666666667,3.3768666666666665,6.164433333333333,6,1,3,Άνοιξη,69,0
2008-03-10,26.978099999999998,1.1240875,5.38,0.218,0.9907249565464542,127.124,0.08828055555555556,241.72734722222222,3.1307104729747333,4.7125,23.0,2009.0,368.0,8660.0,7.2684,5.267133333333334,10.850366666666668,3.5922,0,0,3,Άνοιξη,70,1
2008-03-11,36.667366666666666,1.5278069444444444,8.662,0.216,1.2989737068113356,151.1,0.10493055555555555,240.4241527777778,3.6813460584705058,6.466944444444445,37.8,1271.0,3901.0,12936.0,10.748466666666667,8.0684,6.8613333333333335,10.989166666666668,1,0,3,Άνοιξη,71,1
2008-03-12,29.570533333333334,1.2321055555555556,5.696,0.212,1.0817013109763076,138.194,0.09596805555555554,241.05720833333334,2.8717254279673523,5.1722222222222225,24.2,1120.0,2374.0,11042.0,9.094466666666667,9.247766666666667,8.613766666666667,2.614533333333333,2,0,3,Άνοιξη,72,1
2008-03-13,27.92523333333333,1.1635513888888889,7.778,0.202,1.4795371987831858,128.474,0.08921805555555555,240.802625,3.1807571484125887,4.941666666666666,33.8,3263.0,3590.0,5464.0,14.758666666666667,3.2999,6.670966666666667,3.1957,3,0,3,Άνοιξη,73,1
2008-03-14,36.836999999999996,1.5348749999999998,6.096,0.212,1.0419143662317503,159.748,0.11093611111111111,240.62736805555554,2.826267625334569,6.44625,26.0,980.0,3881.0,14476.0,10.190366666666668,4.3194333333333335,10.578433333333333,11.748766666666667,4,0,3,Άνοιξη,74,1
